,,,,Margin,Dollars,Dollars,Dollars,Sale_Date,Volume Sold (Liters),Volume Sold (Liters),MarginRatio,day_of_sale,DaysOpen,AverageSalesPerDay,MarginRatio,Dollars,Dollars,Margin,Volume Sold (Liters),Volume Sold (Liters),MarginRatio,Dollars,Dollars,Margin,Volume Sold (Liters),Volume Sold (Liters),Dominant_Sale_Category
,,,,Mean2015,AverageDollars2015,NumberOfSales2015,TotalDollars2015,DaysOpenTemp,AverageVolume2015,TotalVolume2015,Median2015,DaysOpenTemp,,,Median2015q1,AverageDollars2015q1,TotalDollars2015q1,Mean2015q1,AverageVolume2015q1,TotalVolume2015q1,Median2016q1,AverageDollars2016q1,TotalDollars2016q1,Mean2016q1,AverageVolume2016q1,TotalVolume2016q1,
Store Number,Zip Code,City,County Number,,,,,,,,,,,,,,,,,,,,,,,,
4675,50010,AMES,85.0,4.37215686275,80.0017647059,51.0,4080.09,1970-01-01 00:00:00.000000027,5.08647058824,259.41,0.333333333333,2,2,0.490384615385,0.333539925604,84.924,849.24,4.109,5.199,51.99,0.333333333333,76.6723076923,1993.48,4.46538461538,4.57961538462,119.07,
4676,51101,SIOUX CITY,97.0,4.17172043011,53.7947311828,93.0,5002.91,1970-01-01 00:00:00.000000033,3.21387096774,298.89,0.333333333333,2,2,0.894230769231,0.333333333333,48.2218181818,530.44,3.17909090909,1.93363636364,21.27,0.333333333333,59.4825806452,1843.96,5.37838709677,3.10967741935,96.4,
4677,52241,CORALVILLE,52.0,9.33552631579,1992.53592105,76.0,151432.73,1970-01-01 00:00:00.000000031,91.7664473684,6974.25,0.333333333333,2,2,0.730769230769,0.333377789633,1389.294,13892.94,9.169,54.15,541.5,0.333333333333,427.084285714,5979.18,7.64357142857,17.1428571429,240.0,
4678,50003,ADEL,25.0,4.34121621622,204.464256757,148.0,30260.71,1970-01-01 00:00:00.000000042,14.1635810811,2096.21,0.333333333333,4,4,0.711538461538,0.333333333333,191.440208333,9189.13,4.18354166667,12.9452083333,621.37,0.333333333333,189.39425,7575.77,5.32725,15.26875,610.75,
4684,50125,INDIANOLA,91.0,3.31625,90.6340277778,72.0,6525.65,1970-01-01 00:00:00.000000038,7.48055555556,538.6,0.333333333333,3,3,0.461538461538,0.333563535912,64.4144,1610.36,3.284,6.086,152.15,0.333527450773,90.0015,1800.03,2.8615,7.77,155.4,
4687,52402,CEDAR RAPIDS,57.0,3.92886363636,88.9565909091,44.0,3914.09,1970-01-01 00:00:00.000000020,7.34545454545,323.2,0.333333333333,1,1,0.846153846154,0.333333333333,95.7677777778,861.91,4.67222222222,7.25,65.25,0.333333333333,70.514,1057.71,3.12333333333,5.75666666667,86.35,
4692,52632,KEOKUK,56.0,5.02,171.709090909,11.0,1888.8,1970-01-01 00:00:00.000000008,9.13636363636,100.5,0.333526682135,2,2,0.105769230769,0.333508516334,253.32,506.64,7.04,9.0,18.0,0.333333333333,147.75,591.0,5.7525,12.75,51.0,
4694,52806,DAVENPORT,82.0,3.941,101.5272,100.0,10152.72,1970-01-01 00:00:00.000000045,5.561,556.1,0.333333333333,3,3,0.641025641026,0.333333333333,98.6715789474,1874.76,3.66684210526,5.66315789474,107.6,0.333333333333,85.3077777778,2303.31,3.83666666667,4.93333333333,133.2,
4695,50009,ALTOONA,77.0,4.822,131.1936,25.0,3279.84,1970-01-01 00:00:00.000000017,10.11,252.75,0.333333333333,2,2,0.240384615385,0.333333333333,105.325714286,737.28,4.37571428571,9.75,68.25,0.333333333333,118.02,472.08,3.705,9.75,39.0,
4696,50266,WEST DES MOINES,77.0,3.10064935065,52.3220779221,77.0,4028.8,1970-01-01 00:00:00.000000024,3.34701298701,257.72,0.333333333333,2,2,0.740384615385,0.333333333333,68.9063636364,757.97,3.80363636364,5.14545454545,56.6,0.333333333333,45.4293548387,1408.31,3.27258064516,2.68064516129,83.1,
4697,52240,IOWA CITY,52.0,4.34171052632,209.852631579,152.0,31897.6,1970-01-01 00:00:00.000000049,9.88967105263,1503.23,0.333333333333,2,2,1.46153846154,0.333333333333,264.316666667,10308.35,4.28871794872,9.78333333333,381.55,0.333333333333,199.542307692,5188.1,3.82692307692,9.69230769231,252.0,
4698,52556,FAIRFIELD,51.0,4.82117647059,120.811764706,34.0,4107.6,1970-01-01 00:00:00.000000022,8.08823529412,275.0,0.333333333333,2,2,0.326923076923,0.333333333333,105.844615385,1375.98,5.15769230769,6.61923076923,86.05,0.333333333333,155.12,1396.08,5.40333333333,10.55,94.95,
4699,52722,BETTENDORF,82.0,5.28130434783,157.657826087,23.0,3626.13,1970-01-01 00:00:00.000000016,8.80434782609,202.5,0.333486660534,3,3,0.147435897436,0.33353539301,164.81,988.86,5.66,9.75,58.5,0.333333333333,109.7025,877.62,4.51875,8.775,70.2,
4700,50602,ALLISON,12.0,4.39086206897,66.835,58.0,3876.43,1970-01-01 00:00:00.000000025,6.50775862069,377.45,0.333333333333,2,2,0.557692307692,0.333333333333,58.183,581.83,4.561,3.71,37.1,0.333518621456,75.3046153846,978.96,4.51923076923,6.24230769231,81.15,
4701,50036,BOONE,8.0,4.73266666667,180.952,15.0,2714.28,1970-01-01 00:00:00.000000012,16.05,240.75,0.333517699115,2,2,0.144230769231,0.333641819899,99.09,198.18,4.2,9.75,19.5,0.333333333333,115.61875,924.95,4.63,10.78125,86.25,
4704,51501,COUNCIL BLUFFS,78.0,3.36765625,84.90328125,64.0,5433.81,1970-01-01 00:00:00.000000038,7.576875,484.92,0.333333333333,2,2,0.615384615385,0.333446327684,85.0283333333,1020.34,4.85333333333,6.0,72.0,0.333534538386,87.8327272727,1932.32,3.54636363636,7.98636363636,175.7,
4705,52241,CORALVILLE,52.0,4.97131578947,171.066315789,38.0,6500.52,1970-01-01 00:00:00.000000020,11.5263157895,438.0,0.333507861415,2,2,0.365384615385,0.333430007734,147.648,1476.48,4.042,12.45,124.5,0.333386260188,168.6,1348.8,7.0625,9.1875,73.5,
4708,51534,GLENWOOD,65.0,4.55882352941,122.357647059,102.0,12480.48,1970-01-01 00:00:00.000000041,11.2794117647,1150.5,0.333333333333,3,3,0.653846153846,0.333333333333,129.6936,3242.34,4.9992,11.58,289.5,0.333333333333,132.38,3574.26,5.14703703704,10.0555555556,271.5,
4712,52001,DUBUQUE,31.0,4.7665,87.073,40.0,3482.92,1970-01-01 00:00:00.000000022,6.36875,254.75,0.333333333333,3,3,0.25641025641,0.33345033345,118.421428571,828.95,4.62142857143,9.53571428571,66.75,0.333462883793,62.5813333333,938.72,4.83,5.52466666667,82.87,
4713,52241,CORALVILLE,52.0,5.22666666667,132.045,36.0,4753.62,1970-01-01 00:00:00.000000020,9.375,337.5,0.333500828771,2,2,0.346153846154,0.333538281222,114.004,1140.04,4.757,8.1,81.0,0.333512934365,155.14,930.84,4.63833333333,9.25,55.5,
4718,50266,WEST DES MOINES,77.0,4.96592592593,190.846666667,27.0,5152.86,1970-01-01 00:00:00.000000014,14.5,391.5,0.333525678015,1,1,0.519230769231,0.333584400346,181.185,1449.48,4.91625,16.3125,130.5,0.333333333333,146.55,1172.4,5.15625,8.625,69.0,
4719,50265,WEST DES MOINES,77.0,5.19142857143,149.275714286,28.0,4179.72,1970-01-01 00:00:00.000000016,9.96428571429,279.0,0.333483958427,2,2,0.269230769231,0.333545918367,146.333333333,1317.0,5.33222222222,11.0,99.0,0.333563535912,164.52,822.6,4.322,8.4,42.0,
4721,52601,BURLINGTON,29.0,5.48375,196.95,16.0,3151.2,1970-01-01 00:00:00.000000012,11.90625,190.5,0.333482752891,2,2,0.153846153846,0.333563598779,174.06,696.24,4.8375,15.0,60.0,0.333333333333,268.76,806.28,7.46666666667,9.0,27.0,
4725,50023,ANKENY,77.0,4.58254716981,81.0318867925,106.0,8589.38,1970-01-01 00:00:00.000000046,5.87075471698,622.3,0.333333333333,4,4,0.509615384615,0.333333333333,88.8352,2220.88,4.548,6.486,162.15,0.333333333333,56.4588888889,2032.52,3.21944444444,3.6375,130.95,
4731,50325,CLIVE,77.0,5.49387096774,146.200645161,31.0,4532.22,1970-01-01 00:00:00.000000019,9.29032258065,288.0,0.333333333333,2,2,0.298076923077,0.333453496756,189.548571429,1326.84,5.91,9.21428571429,64.5,0.333565971059,173.224285714,2425.14,5.17,9.10714285714,127.5,
4736,52302,MARION,57.0,4.104,115.092,20.0,2301.84,1970-01-01 00:00:00.000000011,9.2625,185.25,0.333409785933,1,1,0.384615384615,0.333515673269,217.17,868.68,4.91,11.25,45.0,0.333394743306,144.9,579.6,5.4875,10.5,42.0,
4740,51501,COUNCIL BLUFFS,78.0,4.36333333333,146.342222222,27.0,3951.24,1970-01-01 00:00:00.000000014,10.0,270.0,0.333333333333,2,2,0.259615384615,0.333333333333,117.42,469.68,3.335,11.625,46.5,0.333333333333,167.365714286,2343.12,4.77571428571,9.66428571429,135.3,
4743,51503,COUNCIL BLUFFS,78.0,4.41735849057,115.090613208,212.0,24399.21,1970-01-01 00:00:00.000000048,10.9957075472,2331.09,0.333333333333,3,3,1.35897435897,0.333333333333,118.114444444,6378.18,4.56537037037,10.0855555556,544.62,0.333333333333,111.862121212,3691.45,4.43939393939,8.86363636364,292.5,
4744,52402,CEDAR RAPIDS,57.0,4.51829268293,128.420731707,41.0,5265.25,1970-01-01 00:00:00.000000022,10.2317073171,419.5,0.333545108005,2,2,0.394230769231,0.333483958427,102.136363636,1123.5,4.32363636364,7.88636363636,86.75,0.333529617827,160.54,963.24,5.045,9.625,57.75,
4745,52404,CEDAR RAPIDS,57.0,5.06464285714,161.282142857,28.0,4515.9,1970-01-01 00:00:00.000000016,10.9821428571,307.5,0.333499324154,2,2,0.269230769231,0.333551985667,169.48,1016.88,5.37666666667,9.25,55.5,0.33350321937,113.154,1131.54,5.271,9.75,97.5,
4747,52803,DAVENPORT,82.0,4.82888888889,146.106666667,27.0,3944.88,1970-01-01 00:00:00.000000018,10.1666666667,274.5,0.333486238532,2,2,0.259615384615,0.333545108005,161.965714286,1133.76,4.50142857143,10.2857142857,72.0,0.333333333333,167.360869565,3849.3,6.2752173913,9.26086956522,213.0,
4752,52655,BURLINGTON,29.0,3.51296296296,170.278740741,135.0,22987.63,1970-01-01 00:00:00.000000048,8.96385185185,1210.12,0.33345033345,3,3,0.865384615385,0.333333333333,150.267096774,4658.28,3.69161290323,10.1032258065,313.2,0.333333333333,130.827407407,3532.34,3.57037037037,7.41481481481,200.2,
4757,50035,BONDURANT,77.0,4.25888178914,30.8761341853,313.0,9664.23,1970-01-01 00:00:00.000000052,2.16354632588,677.19,0.333333333333,4,4,1.50480769231,0.333487951408,24.10875,1350.09,3.86321428571,1.68607142857,94.42,0.333333333333,38.955,1947.75,4.038,2.7864,139.32,
4762,52144,FORT ATKINSON,96.0,5.04825396825,87.0802380952,126.0,10972.11,1970-01-01 00:00:00.000000050,6.78452380952,854.85,0.333333333333,3,3,0.807692307692,0.333333333333,75.7261290323,2347.51,5.43387096774,5.80612903226,179.99,0.333333333333,73.6182352941,2503.02,5.57352941176,5.86,199.24,
4764,50501,FORT DODGE,94.0,4.3516064257,94.1097590361,249.0,23433.33,1970-01-01 00:00:00.000000046,5.88959839357,1466.51,0.333333333333,3,3,1.59615384615,0.333333333333,89.6520512821,3496.43,4.77897435897,4.63666666667,180.83,0.333333333333,69.2234782609,3184.28,4.49413043478,5.66956521739,260.8,
4768,50322,URBANDALE,77.0,4.792,79.509,40.0,3180.36,1970-01-01 00:00:00.000000029,5.58,223.2,0.333333333333,4,4,0.192307692308,0.333545918367,156.9,784.5,4.656,9.6,48.0,0.333333333333,79.8311111111,718.48,3.49333333333,5.65555555556,50.9,
4769,50628,ELMA,45.0,6.0115,185.9255,40.0,7437.02,1970-01-01 00:00:00.000000025,13.57375,542.95,0.333333333333,3,3,0.25641025641,0.333333333333,168.574285714,2360.04,5.66,13.2857142857,186.0,0.3335967506,142.9425,1143.54,5.09625,13.6875,109.5,
4773,50265,WEST DES MOINES,77.0,4.06804347826,24.757826087,184.0,4555.44,1970-01-01 00:00:00.000000042,1.69266304348,311.45,0.33348509848,5,5,0.707692307692,0.333486238532,23.3643902439,957.94,3.10219512195,1.92707317073,79.01,0.333333333333,24.6733333333,1406.38,3.52298245614,1.78929824561,101.99,
4774,51334,ESTHERVILLE,32.0,2.85135135135,102.753243243,37.0,3801.87,1970-01-01 00:00:00.000000015,9.31081081081,344.5,0.333635539438,2,2,0.355769230769,0.333673181752,110.78,1107.8,2.828,9.72,97.2,0.333588302627,100.197857143,1402.77,4.02928571429,8.43214285714,118.05,
4779,50854,MOUNT AYR,80.0,4.76857142857,238.62,7.0,1670.34,1970-01-01 00:00:00.000000004,14.3571428571,100.5,0.333333333333,1,1,0.134615384615,0.333333333333,323.28,323.28,4.49,18.0,18.0,0.333333333333,60.636,303.18,4.684,4.05,20.25,
4780,50423,BRITT,41.0,3.9005,131.214,20.0,2624.28,1970-01-01 00:00:00.000000015,12.975,259.5,0.333333333333,2,2,0.192307692308,0.33343962585,176.64,353.28,4.415,26.25,52.5,0.333587500622,97.776,977.76,4.059,8.85,88.5,
4785,51521,AVOCA,78.0,3.92464285714,143.284285714,28.0,4011.96,1970-01-01 00:00:00.000000016,9.70714285714,271.8,0.333333333333,3,3,0.179487179487,0.333333333333,133.654285714,935.58,4.22714285714,9.42857142857,66.0,0.333545108005,218.469230769,2840.1,4.42769230769,13.1538461538,171.0,
4794,52601,BURLINGTON,29.0,4.83398073836,67.4921508828,623.0,42047.61,1970-01-01 00:00:00.000000052,3.85155698234,2399.52,0.333333333333,4,4,2.99519230769,0.333333333333,73.9597546012,12055.44,5.02263803681,4.25153374233,693.0,0.333417143321,57.8742553191,5440.18,4.42712765957,3.59329787234,337.77,
4797,50316,DES MOINES,77.0,5.09769230769,170.407692308,39.0,6645.9,1970-01-01 00:00:00.000000019,12.1538461538,474.0,0.333483958427,2,2,0.375,0.333453496756,169.716923077,2206.32,5.68230769231,9.57692307692,124.5,0.333333333333,115.08,575.4,4.504,12.3,61.5,
4799,50317,DES MOINES,77.0,4.6408,104.814,25.0,2620.35,1970-01-01 00:00:00.000000016,8.31,207.75,0.333483958427,2,2,0.240384615385,0.333333333333,136.98,1232.82,4.57222222222,9.5,85.5,0.333333333333,123.546666667,1111.92,5.38222222222,8.0,72.0,
4800,50320,DES MOINES,77.0,4.5752,136.3512,25.0,3408.78,1970-01-01 00:00:00.000000015,11.97,299.25,0.333456153279,2,2,0.240384615385,0.333526682135,118.714285714,831.0,4.83,8.89285714286,62.25,0.333333333333,101.8275,814.62,4.135,10.7625,86.1,
4801,50311,DES MOINES,77.0,4.73467532468,129.792857143,77.0,9994.05,1970-01-01 00:00:00.000000036,10.4220779221,802.5,0.333333333333,4,4,0.370192307692,0.333333333333,127.228571429,2671.8,4.76142857143,9.85714285714,207.0,0.333333333333,113.551428571,2384.58,4.9380952381,8.85714285714,186.0,
4802,50310,DES MOINES,77.0,5.11189189189,160.423243243,111.0,17806.98,1970-01-01 00:00:00.000000041,11.6621621622,1294.5,0.333453496756,3,3,0.711538461538,0.333333333333,157.640869565,3625.74,5.59956521739,10.5652173913,243.0,0.333481547354,155.354482759,4505.28,5.06689655172,10.4482758621,303.0,
4803,50313,DES MOINES,77.0,4.87985915493,163.062253521,71.0,11577.42,1970-01-01 00:00:00.000000034,10.7323943662,762.0,0.33345033345,2,2,0.682692307692,0.333486238532,191.23875,3059.82,5.71875,10.21875,163.5,0.333407440344,177.042857143,2478.6,5.40785714286,9.21428571429,129.0,
4804,50312,DES MOINES,77.0,4.96921875,154.8253125,64.0,9908.82,1970-01-01 00:00:00.000000025,12.3046875,787.5,0.333473604165,2,2,0.615384615385,0.333540292026,143.69,1724.28,4.8075,11.375,136.5,0.333554321958,135.5775,1084.62,5.36375,10.5,84.0,
4805,50501,FORT DODGE,94.0,3.68017142857,81.7554285714,175.0,14307.2,1970-01-01 00:00:00.000000050,5.50702857143,963.73,0.333333333333,4,4,0.841346153846,0.333333333333,60.7404918033,3705.17,3.81918032787,4.23131147541,258.11,0.333480760725,105.975172414,3073.28,3.74827586207,7.56551724138,219.4,
4806,52776,WEST LIBERTY,70.0,6.37281690141,144.625070423,71.0,10268.38,1970-01-01 00:00:00.000000033,8.05633802817,572.0,0.333389601621,3,3,0.455128205128,0.333363499246,151.053333333,1812.64,6.97583333333,7.91666666667,95.0,0.33352402746,145.819473684,2770.57,4.57894736842,8.88157894737,168.75,
4807,52361,WILLIAMSBURG,48.0,4.87438271605,139.370061728,162.0,22577.95,1970-01-01 00:00:00.000000046,12.1697530864,1971.5,0.333333333333,2,2,1.55769230769,0.333333333333,132.410810811,4899.2,4.92837837838,10.1756756757,376.5,0.333333333333,113.22,3396.6,4.03033333333,10.7,321.0,
4808,51501,COUNCIL BLUFFS,78.0,3.54396551724,99.8262068966,58.0,5789.92,1970-01-01 00:00:00.000000037,7.38534482759,428.35,0.333333333333,3,3,0.371794871795,0.333333333333,128.406666667,1155.66,4.07666666667,6.66666666667,60.0,0.333757961783,114.831,2296.62,1.9545,8.475,169.5,
4810,50021,ANKENY,77.0,4.07485436893,89.9097087379,103.0,9260.7,1970-01-01 00:00:00.000000033,5.9967961165,617.67,0.333481547354,4,4,0.495192307692,0.333560141965,90.8846428571,2544.77,3.77071428571,5.98071428571,167.46,0.333333333333,81.6726086957,1878.47,4.30086956522,5.10956521739,117.52,
4818,52101,DECORAH,96.0,4.27663043478,125.968478261,92.0,11589.1,1970-01-01 00:00:00.000000039,9.0822826087,835.57,0.333483958427,3,3,0.589743589744,0.33348509848,133.137857143,3727.86,4.725,8.03285714286,224.92,0.333483958427,130.997368421,2488.95,4.10052631579,9.82894736842,186.75,
4819,50009,ALTOONA,77.0,3.74813559322,41.7586440678,295.0,12318.8,1970-01-01 00:00:00.000000059,3.09583050847,913.27,0.333333333333,5,5,1.13461538462,0.333333333333,44.6533333333,3081.08,3.86028985507,2.99028985507,206.33,0.333480760725,43.3074736842,4114.21,3.636,2.92252631579,277.64,
4820,51240,INWOOD,60.0,4.68085526316,47.8701973684,152.0,7276.27,1970-01-01 00:00:00.000000049,3.90986842105,594.3,0.333333333333,3,3,0.974358974359,0.333527357392,47.2502702703,1748.26,4.4827027027,3.97702702703,147.15,0.333333333333,78.8551851852,2129.09,5.01148148148,6.06925925926,163.87,
4824,50801,CRESTON,88.0,4.02235294118,116.842352941,34.0,3972.64,1970-01-01 00:00:00.000000013,7.55,256.7,0.333545918367,1,1,0.653846153846,0.333408577878,114.932222222,1034.39,5.00222222222,8.04444444444,72.4,0.333333333333,204.321818182,2247.54,4.53363636364,10.3636363636,114.0,
4828,50158,MARSHALLTOWN,64.0,4.38375,203.6625,24.0,4887.9,1970-01-01 00:00:00.000000012,14.9,357.6,0.333333333333,1,1,0.461538461538,0.333333333333,198.264,991.32,4.986,13.5,67.5,0.333594520522,333.255,2666.04,3.04375,35.0625,280.5,
4829,50314,DES MOINES,77.0,6.19470749043,478.219890651,1829.0,874664.18,1970-01-01 00:00:00.000000198,27.6903991252,50645.74,0.333333333333,6,6,5.86217948718,0.333333333333,452.039177778,203417.63,6.32948888889,25.8605555556,11637.25,0.333333333333,454.556359649,207277.7,6.44739035088,27.6348684211,12601.5,
4837,52240,IOWA CITY,52.0,4.05204819277,103.213493976,83.0,8566.72,1970-01-01 00:00:00.000000026,7.86168674699,652.52,0.333483958427,2,2,0.798076923077,0.333545108005,146.746363636,1614.21,4.09272727273,11.25,123.75,0.333333333333,150.873529412,2564.85,4.29294117647,9.00705882353,153.12,
4839,50459,Northwood,98.0,4.872,117.235714286,105.0,12309.75,1970-01-01 00:00:00.000000047,10.8007619048,1134.08,0.333333333333,3,3,0.673076923077,0.333333333333,112.052,2801.3,4.886,8.55,213.75,0.333333333333,306.454230769,7967.81,4.83846153846,25.4807692308,662.5,
4840,50707,WATERLOO,7.0,4.25267326733,77.7830693069,101.0,7856.09,1970-01-01 00:00:00.000000040,3.96485148515,400.45,0.333333333333,3,3,0.647435897436,0.333388193987,54.7573529412,1861.75,4.62705882353,3.17705882353,108.02,0.333571574835,60.4742857143,846.64,2.38,3.39071428571,47.47,
4841,52804,DAVENPORT,82.0,3.54307692308,95.0964102564,39.0,3708.76,1970-01-01 00:00:00.000000023,5.63461538462,219.75,0.333333333333,2,2,0.375,0.33348201011,85.89,687.12,3.985,5.31875,42.55,0.333333333333,108.616153846,2824.02,2.85615384615,6.71346153846,174.55,
4844,52240,IOWA CITY,52.0,4.7897826087,46.4760869565,46.0,2137.9,1970-01-01 00:00:00.000000014,2.77282608696,127.55,0.333333333333,2,2,0.442307692308,0.333333333333,56.154,561.54,3.92,3.199,31.99,0.333458552467,23.9383333333,143.63,3.08666666667,2.79166666667,16.75,
4847,52753,LECLAIRE,82.0,4.6718061674,68.4068281938,227.0,15528.35,1970-01-01 00:00:00.000000050,5.54374449339,1258.43,0.333481547354,3,3,1.45512820513,0.333451365902,88.4425925926,4775.9,4.17333333333,9.09703703704,491.24,0.33340864588,58.265952381,2447.17,4.13071428571,4.67095238095,196.18,
4852,52404,CEDAR RAPIDS,57.0,4.01681818182,119.565909091,22.0,2630.45,1970-01-01 00:00:00.000000007,8.22863636364,181.03,0.333333333333,1,1,0.423076923077,0.333333333333,83.53,501.18,3.27166666667,6.4,38.4,0.333602584814,64.9977777778,584.98,2.87333333333,3.99444444444,35.95,
4856,52253,LISBON,57.0,4.49472727273,81.0615454545,110.0,8916.77,1970-01-01 00:00:00.000000031,6.73272727273,740.6,0.333333333333,3,3,0.705128205128,0.333527048751,74.2857692308,1931.43,4.75269230769,6.00192307692,156.05,0.333333333333,89.7517241379,2602.8,4.76034482759,7.31896551724,212.25,
4861,52404,CEDAR RAPIDS,57.0,4.22693877551,59.1447959184,98.0,5796.19,1970-01-01 00:00:00.000000025,4.3006122449,421.46,0.333333333333,3,3,0.628205128205,0.333333333333,61.79,1297.59,4.38285714286,3.5119047619,73.75,0.333439187044,69.1324,1728.31,4.816,4.6792,116.98,
4862,51028,KINGSLEY,75.0,4.36552631579,113.022631579,38.0,4294.86,1970-01-01 00:00:00.000000023,9.88815789474,375.75,0.333522404991,1,1,0.730769230769,0.333522404991,123.24,1355.64,4.89909090909,9.27272727273,102.0,0.333550811085,118.78,1425.36,3.54083333333,9.75,117.0,
4864,52733,CLINTON,23.0,3.96364341085,134.576046512,129.0,17360.31,1970-01-01 00:00:00.000000045,8.63542635659,1113.97,0.333417211877,3,3,0.826923076923,0.333483958427,128.319230769,5004.45,4.51025641026,8.32692307692,324.75,0.333333333333,137.702307692,3580.26,3.43769230769,8.10384615385,210.7,
4866,51501,COUNCIL BLUFFS,78.0,4.09934693878,45.3885714286,245.0,11120.2,1970-01-01 00:00:00.000000050,2.99959183673,734.9,0.333333333333,2,2,2.35576923077,0.333333333333,52.02,2444.94,4.06,3.50936170213,164.94,0.333333333333,43.3122580645,2685.36,3.87967741935,3.37983870968,209.55,
4868,50263,WAUKEE,25.0,4.30048387097,93.6614516129,62.0,5807.01,1970-01-01 00:00:00.000000031,6.84709677419,424.52,0.33348509848,4,4,0.298076923077,0.333505958274,91.8375,1469.4,3.814375,7.425,118.8,0.333593178207,109.07125,872.57,3.63625,7.09375,56.75,
4873,50109,GRANGER,25.0,3.43244444444,83.7855555556,45.0,3770.35,1970-01-01 00:00:00.000000020,7.25244444444,326.36,0.333526682135,3,3,0.288461538462,0.333545918367,91.5306666667,1372.96,3.13866666667,8.508,127.62,0.333480760725,61.7182352941,1049.21,4.16823529412,4.73352941176,80.47,
4874,52641,MOUNT PLEASANT,44.0,3.74,26.3734545455,275.0,7252.7,1970-01-01 00:00:00.000000053,1.91236363636,525.9,0.333421330517,4,4,1.32211538462,0.333333333333,24.6946268657,1654.54,4.08432835821,1.63835820896,109.77,0.333333333333,26.0830864198,2112.73,3.92061728395,1.98283950617,160.61,
4876,52233,HIAWATHA,57.0,2.91530434783,144.099304348,115.0,16571.42,1970-01-01 00:00:00.000000047,8.99956521739,1034.95,0.333333333333,3,3,0.737179487179,0.333333333333,222.342580645,6892.62,4.0335483871,10.8483870968,336.3,0.333333333333,134.157777778,3622.26,2.94185185185,11.8666666667,320.4,
4877,50325,CLIVE,77.0,5.52639344262,148.230546448,183.0,27126.19,1970-01-01 00:00:00.000000046,7.81038251366,1429.3,0.333333333333,3,3,1.17307692308,0.333333333333,159.18673913,7322.59,5.89826086957,8.13913043478,374.4,0.333415658187,144.862727273,4780.47,4.52303030303,7.99757575758,263.92,
4878,51245,PRIMGHAR,71.0,5.95566666667,95.5167777778,90.0,8596.51,1970-01-01 00:00:00.000000040,6.45388888889,580.85,0.333333333333,2,2,0.865384615385,0.333333333333,63.5347368421,1207.16,4.81052631579,5.26315789474,100.0,0.333333333333,83.1383333333,1496.49,5.48833333333,5.33333333333,96.0,
4879,51106,SIOUX CITY,97.0,4.20355855856,127.092792793,222.0,28214.6,1970-01-01 00:00:00.000000049,9.13977477477,2029.03,0.333517699115,3,3,1.42307692308,0.333333333333,110.62212766,5199.24,5.0314893617,8.48936170213,399.0,0.3334463419,145.14890625,9289.53,5.6,8.875,568.0,
4883,52591,SIGOURNEY,54.0,4.24764044944,40.2011235955,89.0,3577.9,1970-01-01 00:00:00.000000036,3.5897752809,319.49,0.333480760725,3,3,0.570512820513,0.333422245932,38.1206666667,571.81,4.644,3.01666666667,45.25,0.333504114744,33.96125,815.07,4.1775,3.03125,72.75,
4884,51106,SIOUX CITY,97.0,3.50411764706,115.525294118,34.0,3927.86,1970-01-01 00:00:00.000000014,9.38970588235,319.25,0.333370955606,2,2,0.326923076923,0.333568823762,136.77,547.08,3.605,10.125,40.5,0.33348201011,93.445,1121.34,2.9275,7.5,90.0,
4885,52079,ZWINGLE,49.0,3.71325,114.96025,40.0,4598.41,1970-01-01 00:00:00.000000015,9.3185,372.74,0.333333333333,1,1,0.769230769231,0.333333333333,105.323333333,1263.88,3.44583333333,9.425,113.1,0.333430007734,95.5916666667,1147.1,4.3775,6.775,81.3,
4888,51054,SERGEANT BLUFF,97.0,4.39680851064,74.554822695,141.0,10512.23,1970-01-01 00:00:00.000000041,4.12957446809,582.27,0.333402792248,3,3,0.903846153846,0.333545108005,106.811052632,2029.41,4.03684210526,6.31947368421,120.07,0.333333333333,34.1392592593,921.76,4.39333333333,2.00555555556,54.15,
4891,51249,SIBLEY,72.0,5.30384236453,95.4385221675,203.0,19374.02,1970-01-01 00:00:00.000000049,7.01009852217,1423.05,0.333333333333,2,2,1.95192307692,0.333333333333,101.974230769,5302.66,5.94269230769,7.12942307692,370.73,0.333451830786,112.897727273,4967.5,5.84318181818,8.2125,361.35,
4892,52802,DAVENPORT,82.0,3.94602189781,49.6977737226,274.0,13617.19,1970-01-01 00:00:00.000000049,2.80788321168,769.36,0.333415658187,3,3,1.75641025641,0.333573487032,67.0796610169,3957.7,3.54254237288,3.95186440678,233.16,0.333333333333,25.4374774775,2823.56,3.12306306306,1.64972972973,183.12,
4895,52402,CEDAR RAPIDS,57.0,4.9796350365,75.3200729927,137.0,10318.85,1970-01-01 00:00:00.000000046,4.12343065693,564.91,0.333333333333,2,2,1.31730769231,0.333333333333,86.93,2086.32,4.90333333333,4.61041666667,110.65,0.333414849912,86.5286363636,3807.26,5.01522727273,3.6,158.4,
4897,52601,BURLINGTON,29.0,4.00023668639,134.49443787,169.0,22729.56,1970-01-01 00:00:00.000000042,7.82100591716,1321.75,0.333333333333,3,3,1.08333333333,0.333333333333,135.680689655,3934.74,3.95448275862,8.10517241379,235.05,0.333333333333,116.701086957,5368.25,3.51826086957,7.97608695652,366.9,
