,store_number,zip_code,city,county_name,margin_mean_2015,avg_rev_2015,vol_sales_2015,total_rev_2015,sale_date_(to_delete),avg_vol_2015_litre,total_vol_2015_litre,margin_ratio_2015,day_of_sale,days_open,avg_sales_per_day,margin_ratio_2015_q1,avg_rev_2015_q1,vol_sales_2015_q1,margin_mean_2015_q1,avg_vol_2015_q1__litre,total_vol_2015_q1__litre,margin_ratio_2016_q1,avg_rev_2016_q1,vol_sales_2016_q1,margin_mean_2016_q1,avg_vol_2016_q1__litre,total_vol_2016_q1__litre,Dominant_Sale_Category_(to_delete),forecast_2016
606,4608.0,51503.0,COUNCIL BLUFFS,78.0,4.21504672897,51.0856074766,107.0,5466.16,1970-01-01 00:00:00.000000026,3.45196261682,369.36,0.333333333333,2.0,2.0,1.02884615385,0.333545108005,45.0526666667,1351.58,4.59266666667,3.171,95.13,0.333439220669,62.730625,1003.69,3.570625,5.515625,88.25,,4890.50164537
607,4613.0,51401.0,CARROLL,14.0,3.94822580645,95.0891935484,62.0,5895.53,1970-01-01 00:00:00.000000039,8.80564516129,545.95,0.333333333333,3.0,3.0,0.397435897436,0.333333333333,96.1041176471,1633.77,4.11294117647,8.82352941176,150.0,0.333333333333,96.9475,1163.37,3.31,8.475,101.7,,5553.30178031
608,4615.0,50401.0,MASON CITY,17.0,4.50463829787,160.687617021,235.0,37761.59,1970-01-01 00:00:00.000000052,10.228212766,2403.63,0.333333333333,3.0,3.0,1.50641025641,0.333333333333,144.397948718,5631.52,4.68820512821,9.47692307692,369.6,0.333333333333,140.47137931,8147.34,4.51275862069,9.44482758621,547.8,,34542.3815548
609,4617.0,50317.0,DES MOINES,77.0,5.00927472527,69.2299340659,455.0,31499.62,1970-01-01 00:00:00.000000104,4.02320879121,1830.56,0.333333333333,5.0,5.0,1.75,0.333444481494,68.8181967213,8395.82,4.61795081967,3.58221311475,437.03,0.333333333333,56.215,6296.08,5.10258928571,3.84607142857,430.76,,26858.1670145
610,4619.0,52627.0,FORT MADISON,56.0,3.16311953353,42.5755102041,343.0,14603.4,1970-01-01 00:00:00.000000052,2.88489795918,989.52,0.333333333333,3.0,3.0,2.19871794872,0.333333333333,30.6110989011,2785.61,3.15307692308,1.93153846154,175.77,0.333333333333,67.1610416667,3223.73,2.898125,5.591875,268.41,,14105.4491126
611,4620.0,50846.0,FONTANELLE,1.0,6.30391304348,141.197608696,46.0,6495.09,1970-01-01 00:00:00.000000028,10.4510869565,480.75,0.333384899508,3.0,3.0,0.294871794872,0.333333333333,113.104,1696.56,6.50066666667,9.65,144.75,0.333333333333,151.0875,2417.4,7.6675,10.21875,163.5,,10758.5325745
612,4621.0,50161.0,MAXWELL,85.0,3.69619047619,123.542857143,21.0,2594.4,1970-01-01 00:00:00.000000014,11.1071428571,233.25,0.333630686887,1.0,1.0,0.403846153846,0.333632555592,93.22,559.32,3.19833333333,8.125,48.75,0.333545918367,218.988,1094.94,5.688,18.3,91.5,,5269.26236877
613,4628.0,50662.0,OELWEIN,33.0,4.91238095238,121.464126984,63.0,7652.24,1970-01-01 00:00:00.000000036,9.48206349206,597.37,0.333333333333,3.0,3.0,0.403846153846,0.333333333333,143.493529412,2439.39,4.59235294118,12.0,204.0,0.333526682135,96.0571428571,2017.2,3.54380952381,8.7319047619,183.37,,9097.38143469
614,4630.0,52803.0,DAVENPORT,82.0,4.27273504274,190.499316239,117.0,22288.42,1970-01-01 00:00:00.000000046,10.1482905983,1187.35,0.333440411179,3.0,3.0,0.75,0.333518930958,136.374074074,3682.1,4.35592592593,7.77407407407,209.9,0.333593178207,102.593333333,2462.24,3.18583333333,7.99375,191.85,,10944.6545563
615,4631.0,50613.0,CEDAR FALLS,7.0,4.79307692308,102.461282051,39.0,3995.99,1970-01-01 00:00:00.000000022,9.28333333333,362.05,0.333486660534,2.0,2.0,0.375,0.333333333333,118.253636364,1300.79,5.63,7.21363636364,79.35,0.333425516224,157.06,942.36,4.19166666667,13.3,79.8,,4635.93293122
616,4633.0,51510.0,CARTER LAKE,78.0,3.61546218487,66.4503361345,119.0,7907.59,1970-01-01 00:00:00.000000044,4.98193277311,592.85,0.333333333333,3.0,3.0,0.762820512821,0.333333333333,75.776,1894.4,3.1116,5.4732,136.83,0.333333333333,55.4812903226,1719.92,3.78774193548,3.62096774194,112.25,,7863.43088288
617,4636.0,52402.0,CEDAR RAPIDS,57.0,3.16,65.9986486486,37.0,2441.95,1970-01-01 00:00:00.000000016,3.07891891892,113.92,0.333555703803,2.0,2.0,0.355769230769,0.333821376281,63.5814285714,445.07,3.81142857143,5.36428571429,37.55,0.333333333333,77.4017857143,2167.25,3.54857142857,4.54107142857,127.15,,9720.20934205
618,4637.0,52404.0,CEDAR RAPIDS,57.0,3.09944444444,41.579691358,162.0,6735.91,1970-01-01 00:00:00.000000046,3.19777777778,518.04,0.333333333333,3.0,3.0,1.03846153846,0.333333333333,43.554516129,1350.19,3.67129032258,3.22064516129,99.84,0.333333333333,37.4871428571,1574.46,2.88476190476,2.77,116.34,,7259.65515876
619,4638.0,52804.0,DAVENPORT,82.0,3.68057553957,256.972517986,139.0,35719.18,1970-01-01 00:00:00.000000047,11.3543165468,1578.25,0.333333333333,3.0,3.0,0.891025641026,0.333333333333,142.986071429,4003.61,3.90607142857,6.60714285714,185.0,0.333333333333,111.417567568,4122.45,3.03675675676,7.83594594595,289.93,,17835.8582889
620,4640.0,52807.0,DAVENPORT,82.0,4.03405405405,152.198198198,111.0,16894.0,1970-01-01 00:00:00.000000044,6.83,758.13,0.333333333333,2.0,2.0,1.06730769231,0.333333333333,171.63625,5492.36,4.469375,7.1234375,227.95,0.333333333333,130.2344,3255.86,3.4588,6.756,168.9,,14238.8143952
621,4641.0,50315.0,DES MOINES,77.0,3.67761290323,41.2870322581,155.0,6399.49,1970-01-01 00:00:00.000000049,3.16806451613,491.05,0.333333333333,4.0,4.0,0.745192307692,0.333333333333,49.2987096774,1528.26,4.3564516129,4.10096774194,127.13,0.333333333333,41.5765,2494.59,3.56416666667,3.14016666667,188.41,,11078.9330155
622,4642.0,50701.0,WATERLOO,7.0,5.10017241379,108.569482759,116.0,12594.06,1970-01-01 00:00:00.000000048,7.29620689655,846.36,0.333333333333,3.0,3.0,0.74358974359,0.333333333333,125.366,3134.15,4.7252,8.7088,217.72,0.333333333333,95.9786206897,2783.38,4.83724137931,7.34896551724,213.12,,12277.6432545
623,4644.0,52803.0,DAVENPORT,82.0,2.75534246575,91.7432876712,146.0,13394.52,1970-01-01 00:00:00.000000045,8.21678082192,1199.65,0.333333333333,3.0,3.0,0.935897435897,0.333333333333,90.2695121951,3701.05,2.98682926829,8.58243902439,351.88,0.333425977395,102.495789474,3894.84,2.62842105263,7.60447368421,288.97,,16891.0941436
624,4645.0,52748.0,ELDRIDGE,82.0,2.84558441558,43.3093506494,77.0,3334.82,1970-01-01 00:00:00.000000021,3.35090909091,258.02,0.333333333333,3.0,3.0,0.49358974359,0.333333333333,52.8870588235,899.08,2.96176470588,4.44529411765,75.57,0.333407047029,44.125,529.5,3.5125,3.72916666667,44.75,,2922.23263243
625,4647.0,50707.0,WATERLOO,7.0,2.79082191781,88.0917808219,73.0,6430.7,1970-01-01 00:00:00.000000038,6.98178082192,509.67,0.333333333333,3.0,3.0,0.467948717949,0.333333333333,73.9572222222,1331.23,2.98722222222,5.23444444444,94.22,0.333333333333,108.78125,1740.5,3.44,7.2125,115.4,,7948.85439726
626,4648.0,50703.0,WATERLOO,7.0,4.37928571429,265.843131868,182.0,48383.45,1970-01-01 00:00:00.000000050,10.9003846154,1983.87,0.333333333333,3.0,3.0,1.16666666667,0.333333333333,438.848888889,15798.56,5.27611111111,17.3625,625.05,0.333550405904,148.573421053,5645.79,4.58052631579,7.17447368421,272.63,,24158.9416904
627,4651.0,50130.0,JEWELL,40.0,3.48222222222,59.733968254,63.0,3763.24,1970-01-01 00:00:00.000000032,6.35095238095,400.11,0.333333333333,2.0,2.0,0.605769230769,0.333333333333,69.998,1049.97,3.87466666667,7.29,109.35,0.333525678015,44.7643478261,1029.58,3.54130434783,4.72434782609,108.66,,4997.96592075
628,4652.0,52803.0,DAVENPORT,82.0,4.31769230769,157.828141026,156.0,24621.19,1970-01-01 00:00:00.000000042,7.61134615385,1187.37,0.333333333333,4.0,4.0,0.75,0.333333333333,145.960697674,6276.31,4.31186046512,8.52837209302,366.72,0.333418961744,160.788666667,4823.66,5.115,7.17,215.1,,20746.4424736
629,4653.0,50129.0,JEFFERSON,37.0,3.328125,80.0603125,32.0,2561.93,1970-01-01 00:00:00.000000014,5.845625,187.06,0.333619948409,2.0,2.0,0.307692307692,0.333635539438,58.3533333333,525.18,3.44666666667,3.98333333333,35.85,0.333333333333,111.276,556.38,3.534,9.45,47.25,,3033.80620224
630,4655.0,50228.0,PRAIRIE CITY,50.0,3.40035714286,92.5217857143,28.0,2590.61,1970-01-01 00:00:00.000000012,6.36785714286,178.3,0.33361663585,1.0,1.0,0.538461538462,0.333661417323,104.76,523.8,4.466,7.65,38.25,0.333333333333,86.436,432.18,2.42,5.4,27.0,,2518.27653817
631,4657.0,50680.0,WELLSBURG,38.0,3.04636363636,142.8,11.0,1570.8,1970-01-01 00:00:00.000000006,18.1363636364,199.5,0.333630686887,1.0,1.0,0.211538461538,0.333333333333,194.4,194.4,3.6,31.5,31.5,0.33361663585,105.354,1053.54,3.606,10.35,103.5,,5097.41914741
632,4659.0,50621.0,CONRAD,38.0,4.67909090909,53.5786363636,22.0,1178.73,1970-01-01 00:00:00.000000011,4.45909090909,98.1,0.333589405869,2.0,2.0,0.211538461538,0.333408577878,62.032,310.16,7.086,3.79,18.95,0.333488228005,73.92,443.52,3.09,7.5,45.0,,2565.34663793
633,4660.0,52403.0,CEDAR RAPIDS,57.0,3.06836065574,128.995081967,61.0,7868.7,1970-01-01 00:00:00.000000031,7.61901639344,464.76,0.333333333333,2.0,2.0,0.586538461538,0.33361502421,141.96,3123.12,2.93863636364,8.13727272727,179.02,0.333333333333,98.914,1483.71,2.80666666667,4.948,74.22,,6882.96983658
634,4661.0,50111.0,GRIMES,77.0,3.63481481481,69.4690740741,54.0,3751.33,1970-01-01 00:00:00.000000025,5.82814814815,314.72,0.333333333333,3.0,3.0,0.346153846154,0.333545918367,60.886,608.86,2.924,5.99,59.9,0.333630686887,42.4268421053,806.11,3.05210526316,3.62736842105,68.92,,4070.38609764
635,4662.0,52405.0,CEDAR RAPIDS,57.0,4.11583333333,91.9216666667,84.0,7721.42,1970-01-01 00:00:00.000000043,7.44464285714,625.35,0.333333333333,3.0,3.0,0.538461538462,0.333333333333,120.250434783,2765.76,4.86565217391,7.52608695652,173.1,0.333526682135,75.5978947368,1436.36,3.73526315789,6.29210526316,119.55,,6686.42934065
636,4664.0,50036.0,BOONE,8.0,2.95142857143,126.530952381,21.0,2657.15,1970-01-01 00:00:00.000000011,12.1785714286,255.75,0.333333333333,2.0,2.0,0.201923076923,0.333757961783,140.377142857,982.64,3.01857142857,15.0714285714,105.5,0.333544839255,135.0,810.0,2.77666666667,16.5,99.0,,4086.53271917
637,4667.0,50033.0,BEVINGTON,61.0,3.6905,76.3673333333,60.0,4582.04,1970-01-01 00:00:00.000000024,5.93516666667,356.11,0.333630686887,1.0,1.0,1.15384615385,0.333602584814,84.3238461538,1096.21,3.7,7.82307692308,101.7,0.333582933388,62.76,878.64,3.71,5.48285714286,76.76,,4371.44379922
638,4668.0,50428.0,CLEAR LAKE,17.0,4.56602272727,75.1513068182,176.0,13226.63,1970-01-01 00:00:00.000000051,6.53693181818,1150.5,0.333468727592,4.0,4.0,0.846153846154,0.333501006036,68.8661538462,2685.78,4.03666666667,7.03205128205,274.25,0.333333333333,70.1321621622,2594.89,4.80783783784,7.71621621622,285.5,,11495.258501
639,4669.0,50312.0,DES MOINES,77.0,9.0915,117.839625,80.0,9427.17,1970-01-01 00:00:00.000000017,1.72525,138.02,0.333333333333,4.0,4.0,0.384615384615,0.333333333333,120.767586207,3502.26,8.52206896552,1.60172413793,46.45,0.333469805271,184.35375,2949.66,10.808125,1.48125,23.7,,12967.8386856
640,4670.0,50676.0,TRIPOLI,9.0,4.68994475138,91.6392265193,181.0,16586.7,1970-01-01 00:00:00.000000050,8.08552486188,1463.48,0.333333333333,2.0,2.0,1.74038461538,0.333333333333,84.1559574468,3955.33,4.89574468085,6.61680851064,310.99,0.333333333333,64.5059649123,3676.84,4.68824561404,5.34210526316,304.5,,15986.2192099
641,4673.0,52656.0,WEST POINT,56.0,5.99964788732,148.636056338,142.0,21106.32,1970-01-01 00:00:00.000000049,8.83802816901,1255.0,0.333408222871,4.0,4.0,0.682692307692,0.333453496756,155.473548387,4819.68,5.94483870968,9.06451612903,281.0,0.333504624872,162.283636364,5355.36,4.6703030303,11.9393939394,394.0,,22953.4241353
642,4674.0,50010.0,AMES,85.0,4.0494047619,84.0626190476,84.0,7061.26,1970-01-01 00:00:00.000000035,5.74797619048,482.83,0.333333333333,2.0,2.0,0.807692307692,0.333333333333,77.4664,1936.66,3.656,5.868,146.7,0.333393415044,93.9533333333,1691.16,4.32555555556,5.9,106.2,,7744.05380447
643,4675.0,50010.0,AMES,85.0,4.37215686275,80.0017647059,51.0,4080.09,1970-01-01 00:00:00.000000027,5.08647058824,259.41,0.333333333333,2.0,2.0,0.490384615385,0.333539925604,84.924,849.24,4.109,5.199,51.99,0.333333333333,76.6723076923,1993.48,4.46538461538,4.57961538462,119.07,,8998.92440062
644,4676.0,51101.0,SIOUX CITY,97.0,4.17172043011,53.7947311828,93.0,5002.91,1970-01-01 00:00:00.000000033,3.21387096774,298.89,0.333333333333,2.0,2.0,0.894230769231,0.333333333333,48.2218181818,530.44,3.17909090909,1.93363636364,21.27,0.333333333333,59.4825806452,1843.96,5.37838709677,3.10967741935,96.4,,8378.29641856
645,4677.0,52241.0,CORALVILLE,52.0,9.33552631579,1992.53592105,76.0,151432.73,1970-01-01 00:00:00.000000031,91.7664473684,6974.25,0.333333333333,2.0,2.0,0.730769230769,0.333377789633,1389.294,13892.94,9.169,54.15,541.5,0.333333333333,427.084285714,5979.18,7.64357142857,17.1428571429,240.0,,25542.7777186
646,4678.0,50003.0,ADEL,25.0,4.34121621622,204.464256757,148.0,30260.71,1970-01-01 00:00:00.000000042,14.1635810811,2096.21,0.333333333333,4.0,4.0,0.711538461538,0.333333333333,191.440208333,9189.13,4.18354166667,12.9452083333,621.37,0.333333333333,189.39425,7575.77,5.32725,15.26875,610.75,,32169.9073995
647,4684.0,50125.0,INDIANOLA,91.0,3.31625,90.6340277778,72.0,6525.65,1970-01-01 00:00:00.000000038,7.48055555556,538.6,0.333333333333,3.0,3.0,0.461538461538,0.333563535912,64.4144,1610.36,3.284,6.086,152.15,0.333527450773,90.0015,1800.03,2.8615,7.77,155.4,,8195.95166701
648,4687.0,52402.0,CEDAR RAPIDS,57.0,3.92886363636,88.9565909091,44.0,3914.09,1970-01-01 00:00:00.000000020,7.34545454545,323.2,0.333333333333,1.0,1.0,0.846153846154,0.333333333333,95.7677777778,861.91,4.67222222222,7.25,65.25,0.333333333333,70.514,1057.71,3.12333333333,5.75666666667,86.35,,5114.72799362
649,4692.0,52632.0,KEOKUK,56.0,5.02,171.709090909,11.0,1888.8,1970-01-01 00:00:00.000000008,9.13636363636,100.5,0.333526682135,2.0,2.0,0.105769230769,0.333508516334,253.32,506.64,7.04,9.0,18.0,0.333333333333,147.75,591.0,5.7525,12.75,51.0,,3177.506983
650,4694.0,52806.0,DAVENPORT,82.0,3.941,101.5272,100.0,10152.72,1970-01-01 00:00:00.000000045,5.561,556.1,0.333333333333,3.0,3.0,0.641025641026,0.333333333333,98.6715789474,1874.76,3.66684210526,5.66315789474,107.6,0.333333333333,85.3077777778,2303.31,3.83666666667,4.93333333333,133.2,,10284.9675232
651,4695.0,50009.0,ALTOONA,77.0,4.822,131.1936,25.0,3279.84,1970-01-01 00:00:00.000000017,10.11,252.75,0.333333333333,2.0,2.0,0.240384615385,0.333333333333,105.325714286,737.28,4.37571428571,9.75,68.25,0.333333333333,118.02,472.08,3.705,9.75,39.0,,2683.89355586
652,4696.0,50266.0,WEST DES MOINES,77.0,3.10064935065,52.3220779221,77.0,4028.8,1970-01-01 00:00:00.000000024,3.34701298701,257.72,0.333333333333,2.0,2.0,0.740384615385,0.333333333333,68.9063636364,757.97,3.80363636364,5.14545454545,56.6,0.333333333333,45.4293548387,1408.31,3.27258064516,2.68064516129,83.1,,6569.99933198
653,4697.0,52240.0,IOWA CITY,52.0,4.34171052632,209.852631579,152.0,31897.6,1970-01-01 00:00:00.000000049,9.88967105263,1503.23,0.333333333333,2.0,2.0,1.46153846154,0.333333333333,264.316666667,10308.35,4.28871794872,9.78333333333,381.55,0.333333333333,199.542307692,5188.1,3.82692307692,9.69230769231,252.0,,22259.1609178
654,4698.0,52556.0,FAIRFIELD,51.0,4.82117647059,120.811764706,34.0,4107.6,1970-01-01 00:00:00.000000022,8.08823529412,275.0,0.333333333333,2.0,2.0,0.326923076923,0.333333333333,105.844615385,1375.98,5.15769230769,6.61923076923,86.05,0.333333333333,155.12,1396.08,5.40333333333,10.55,94.95,,6519.23501804
655,4699.0,52722.0,BETTENDORF,82.0,5.28130434783,157.657826087,23.0,3626.13,1970-01-01 00:00:00.000000016,8.80434782609,202.5,0.333486660534,3.0,3.0,0.147435897436,0.33353539301,164.81,988.86,5.66,9.75,58.5,0.333333333333,109.7025,877.62,4.51875,8.775,70.2,,4367.20998072
656,4700.0,50602.0,ALLISON,12.0,4.39086206897,66.835,58.0,3876.43,1970-01-01 00:00:00.000000025,6.50775862069,377.45,0.333333333333,2.0,2.0,0.557692307692,0.333333333333,58.183,581.83,4.561,3.71,37.1,0.333518621456,75.3046153846,978.96,4.51923076923,6.24230769231,81.15,,4787.85230082
657,4701.0,50036.0,BOONE,8.0,4.73266666667,180.952,15.0,2714.28,1970-01-01 00:00:00.000000012,16.05,240.75,0.333517699115,2.0,2.0,0.144230769231,0.333641819899,99.09,198.18,4.2,9.75,19.5,0.333333333333,115.61875,924.95,4.63,10.78125,86.25,,4563.66746059
658,4704.0,51501.0,COUNCIL BLUFFS,78.0,3.36765625,84.90328125,64.0,5433.81,1970-01-01 00:00:00.000000038,7.576875,484.92,0.333333333333,2.0,2.0,0.615384615385,0.333446327684,85.0283333333,1020.34,4.85333333333,6.0,72.0,0.333534538386,87.8327272727,1932.32,3.54636363636,7.98636363636,175.7,,8745.06132289
659,4705.0,52241.0,CORALVILLE,52.0,4.97131578947,171.066315789,38.0,6500.52,1970-01-01 00:00:00.000000020,11.5263157895,438.0,0.333507861415,2.0,2.0,0.365384615385,0.333430007734,147.648,1476.48,4.042,12.45,124.5,0.333386260188,168.6,1348.8,7.0625,9.1875,73.5,,6322.98507828
660,4708.0,51534.0,GLENWOOD,65.0,4.55882352941,122.357647059,102.0,12480.48,1970-01-01 00:00:00.000000041,11.2794117647,1150.5,0.333333333333,3.0,3.0,0.653846153846,0.333333333333,129.6936,3242.34,4.9992,11.58,289.5,0.333333333333,132.38,3574.26,5.14703703704,10.0555555556,271.5,,15560.4298948
661,4712.0,52001.0,DUBUQUE,31.0,4.7665,87.073,40.0,3482.92,1970-01-01 00:00:00.000000022,6.36875,254.75,0.333333333333,3.0,3.0,0.25641025641,0.33345033345,118.421428571,828.95,4.62142857143,9.53571428571,66.75,0.333462883793,62.5813333333,938.72,4.83,5.52466666667,82.87,,4620.82401031
662,4713.0,52241.0,CORALVILLE,52.0,5.22666666667,132.045,36.0,4753.62,1970-01-01 00:00:00.000000020,9.375,337.5,0.333500828771,2.0,2.0,0.346153846154,0.333538281222,114.004,1140.04,4.757,8.1,81.0,0.333512934365,155.14,930.84,4.63833333333,9.25,55.5,,4588.11568701
663,4718.0,50266.0,WEST DES MOINES,77.0,4.96592592593,190.846666667,27.0,5152.86,1970-01-01 00:00:00.000000014,14.5,391.5,0.333525678015,1.0,1.0,0.519230769231,0.333584400346,181.185,1449.48,4.91625,16.3125,130.5,0.333333333333,146.55,1172.4,5.15625,8.625,69.0,,5590.78352641
664,4719.0,50265.0,WEST DES MOINES,77.0,5.19142857143,149.275714286,28.0,4179.72,1970-01-01 00:00:00.000000016,9.96428571429,279.0,0.333483958427,2.0,2.0,0.269230769231,0.333545918367,146.333333333,1317.0,5.33222222222,11.0,99.0,0.333563535912,164.52,822.6,4.322,8.4,42.0,,4138.83283002
665,4721.0,52601.0,BURLINGTON,29.0,5.48375,196.95,16.0,3151.2,1970-01-01 00:00:00.000000012,11.90625,190.5,0.333482752891,2.0,2.0,0.153846153846,0.333563598779,174.06,696.24,4.8375,15.0,60.0,0.333333333333,268.76,806.28,7.46666666667,9.0,27.0,,4071.09173406
666,4725.0,50023.0,ANKENY,77.0,4.58254716981,81.0318867925,106.0,8589.38,1970-01-01 00:00:00.000000046,5.87075471698,622.3,0.333333333333,4.0,4.0,0.509615384615,0.333333333333,88.8352,2220.88,4.548,6.486,162.15,0.333333333333,56.4588888889,2032.52,3.21944444444,3.6375,130.95,,9160.9717282
667,4731.0,50325.0,CLIVE,77.0,5.49387096774,146.200645161,31.0,4532.22,1970-01-01 00:00:00.000000019,9.29032258065,288.0,0.333333333333,2.0,2.0,0.298076923077,0.333453496756,189.548571429,1326.84,5.91,9.21428571429,64.5,0.333565971059,173.224285714,2425.14,5.17,9.10714285714,127.5,,10790.6597854
668,4736.0,52302.0,MARION,57.0,4.104,115.092,20.0,2301.84,1970-01-01 00:00:00.000000011,9.2625,185.25,0.333409785933,1.0,1.0,0.384615384615,0.333515673269,217.17,868.68,4.91,11.25,45.0,0.333394743306,144.9,579.6,5.4875,10.5,42.0,,3130.18783509
669,4740.0,51501.0,COUNCIL BLUFFS,78.0,4.36333333333,146.342222222,27.0,3951.24,1970-01-01 00:00:00.000000014,10.0,270.0,0.333333333333,2.0,2.0,0.259615384615,0.333333333333,117.42,469.68,3.335,11.625,46.5,0.333333333333,167.365714286,2343.12,4.77571428571,9.66428571429,135.3,,10450.2109686
670,4743.0,51503.0,COUNCIL BLUFFS,78.0,4.41735849057,115.090613208,212.0,24399.21,1970-01-01 00:00:00.000000048,10.9957075472,2331.09,0.333333333333,3.0,3.0,1.35897435897,0.333333333333,118.114444444,6378.18,4.56537037037,10.0855555556,544.62,0.333333333333,111.862121212,3691.45,4.43939393939,8.86363636364,292.5,,16046.8624337
671,4744.0,52402.0,CEDAR RAPIDS,57.0,4.51829268293,128.420731707,41.0,5265.25,1970-01-01 00:00:00.000000022,10.2317073171,419.5,0.333545108005,2.0,2.0,0.394230769231,0.333483958427,102.136363636,1123.5,4.32363636364,7.88636363636,86.75,0.333529617827,160.54,963.24,5.045,9.625,57.75,,4722.60168634
672,4745.0,52404.0,CEDAR RAPIDS,57.0,5.06464285714,161.282142857,28.0,4515.9,1970-01-01 00:00:00.000000016,10.9821428571,307.5,0.333499324154,2.0,2.0,0.269230769231,0.333551985667,169.48,1016.88,5.37666666667,9.25,55.5,0.33350321937,113.154,1131.54,5.271,9.75,97.5,,5421.18173838
673,4747.0,52803.0,DAVENPORT,82.0,4.82888888889,146.106666667,27.0,3944.88,1970-01-01 00:00:00.000000018,10.1666666667,274.5,0.333486238532,2.0,2.0,0.259615384615,0.333545108005,161.965714286,1133.76,4.50142857143,10.2857142857,72.0,0.333333333333,167.360869565,3849.3,6.2752173913,9.26086956522,213.0,,16702.0666001
674,4752.0,52655.0,BURLINGTON,29.0,3.51296296296,170.278740741,135.0,22987.63,1970-01-01 00:00:00.000000048,8.96385185185,1210.12,0.33345033345,3.0,3.0,0.865384615385,0.333333333333,150.267096774,4658.28,3.69161290323,10.1032258065,313.2,0.333333333333,130.827407407,3532.34,3.57037037037,7.41481481481,200.2,,15386.4282561
675,4757.0,50035.0,BONDURANT,77.0,4.25888178914,30.8761341853,313.0,9664.23,1970-01-01 00:00:00.000000052,2.16354632588,677.19,0.333333333333,4.0,4.0,1.50480769231,0.333487951408,24.10875,1350.09,3.86321428571,1.68607142857,94.42,0.333333333333,38.955,1947.75,4.038,2.7864,139.32,,8809.10820466
676,4762.0,52144.0,FORT ATKINSON,96.0,5.04825396825,87.0802380952,126.0,10972.11,1970-01-01 00:00:00.000000050,6.78452380952,854.85,0.333333333333,3.0,3.0,0.807692307692,0.333333333333,75.7261290323,2347.51,5.43387096774,5.80612903226,179.99,0.333333333333,73.6182352941,2503.02,5.57352941176,5.86,199.24,,11113.9242801
677,4764.0,50501.0,FORT DODGE,94.0,4.3516064257,94.1097590361,249.0,23433.33,1970-01-01 00:00:00.000000046,5.88959839357,1466.51,0.333333333333,3.0,3.0,1.59615384615,0.333333333333,89.6520512821,3496.43,4.77897435897,4.63666666667,180.83,0.333333333333,69.2234782609,3184.28,4.49413043478,5.66956521739,260.8,,13941.699956
678,4768.0,50322.0,URBANDALE,77.0,4.792,79.509,40.0,3180.36,1970-01-01 00:00:00.000000029,5.58,223.2,0.333333333333,4.0,4.0,0.192307692308,0.333545918367,156.9,784.5,4.656,9.6,48.0,0.333333333333,79.8311111111,718.48,3.49333333333,5.65555555556,50.9,,3706.6512791
679,4769.0,50628.0,ELMA,45.0,6.0115,185.9255,40.0,7437.02,1970-01-01 00:00:00.000000025,13.57375,542.95,0.333333333333,3.0,3.0,0.25641025641,0.333333333333,168.574285714,2360.04,5.66,13.2857142857,186.0,0.3335967506,142.9425,1143.54,5.09625,13.6875,109.5,,5470.99136776
680,4773.0,50265.0,WEST DES MOINES,77.0,4.06804347826,24.757826087,184.0,4555.44,1970-01-01 00:00:00.000000042,1.69266304348,311.45,0.33348509848,5.0,5.0,0.707692307692,0.333486238532,23.3643902439,957.94,3.10219512195,1.92707317073,79.01,0.333333333333,24.6733333333,1406.38,3.52298245614,1.78929824561,101.99,,6561.98828325
681,4774.0,51334.0,ESTHERVILLE,32.0,2.85135135135,102.753243243,37.0,3801.87,1970-01-01 00:00:00.000000015,9.31081081081,344.5,0.333635539438,2.0,2.0,0.355769230769,0.333673181752,110.78,1107.8,2.828,9.72,97.2,0.333588302627,100.197857143,1402.77,4.02928571429,8.43214285714,118.05,,6547.00388642
682,4779.0,50854.0,MOUNT AYR,80.0,4.76857142857,238.62,7.0,1670.34,1970-01-01 00:00:00.000000004,14.3571428571,100.5,0.333333333333,1.0,1.0,0.134615384615,0.333333333333,323.28,323.28,4.49,18.0,18.0,0.333333333333,60.636,303.18,4.684,4.05,20.25,,1982.82302235
683,4780.0,50423.0,BRITT,41.0,3.9005,131.214,20.0,2624.28,1970-01-01 00:00:00.000000015,12.975,259.5,0.333333333333,2.0,2.0,0.192307692308,0.33343962585,176.64,353.28,4.415,26.25,52.5,0.333587500622,97.776,977.76,4.059,8.85,88.5,,4782.87133789
684,4785.0,51521.0,AVOCA,78.0,3.92464285714,143.284285714,28.0,4011.96,1970-01-01 00:00:00.000000016,9.70714285714,271.8,0.333333333333,3.0,3.0,0.179487179487,0.333333333333,133.654285714,935.58,4.22714285714,9.42857142857,66.0,0.333545108005,218.469230769,2840.1,4.42769230769,13.1538461538,171.0,,12513.0767694
685,4794.0,52601.0,BURLINGTON,29.0,4.83398073836,67.4921508828,623.0,42047.61,1970-01-01 00:00:00.000000052,3.85155698234,2399.52,0.333333333333,4.0,4.0,2.99519230769,0.333333333333,73.9597546012,12055.44,5.02263803681,4.25153374233,693.0,0.333417143321,57.8742553191,5440.18,4.42712765957,3.59329787234,337.77,,23305.495199
686,4797.0,50316.0,DES MOINES,77.0,5.09769230769,170.407692308,39.0,6645.9,1970-01-01 00:00:00.000000019,12.1538461538,474.0,0.333483958427,2.0,2.0,0.375,0.333453496756,169.716923077,2206.32,5.68230769231,9.57692307692,124.5,0.333333333333,115.08,575.4,4.504,12.3,61.5,,3112.75446481
